"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.304379833E0,7.618416548E-1,2.982185602E0,-2.352441311E0
3.314374833E0,1.965953708E-1,2.813452005E0,-4.502188861E-1
3.324369833E0,2.182303518E-1,2.467794180E0,-1.845882833E-1
3.334363833E0,5.910241008E-1,6.774344444E-1,-1.046996593E0
3.344358833E0,1.420886278E0,-1.160987973E0,-2.059542894E0
3.354352833E0,2.532701969E0,-1.796374798E0,-2.328993797E0
3.364347833E0,3.224486351E0,-1.831932783E0,-2.010614634E0
3.374342833E0,3.261517048E0,-1.532728314E0,-1.585395217E0
3.384336833E0,2.805343628E0,-9.277166128E-1,-1.277501345E0
3.394331833E0,2.110170841E0,-1.822490990E-1,-1.073394060E0
3.404326833E0,1.541372180E0,5.115563273E-1,-9.215528369E-1
3.414320833E0,1.282341957E0,9.195863605E-1,-8.438017964E-1
3.424315833E0,1.218951464E0,1.116374493E0,-8.419528008E-1
3.434309833E0,1.227988243E0,1.200797558E0,-8.836312890E-1
3.444304833E0,1.164491773E0,1.451827884E0,-8.446410298E-1
3.454299833E0,9.706021547E-1,1.802935004E0,-8.014666438E-1
3.464293833E0,7.746443748E-1,2.067970991E0,-7.389681339E-1
3.474288833E0,6.243348122E-1,2.222081661E0,-6.301794052E-1
3.484283833E0,4.914906919E-1,2.294400692E0,-4.378312528E-1
3.494277833E0,3.766355515E-1,2.324690104E0,-2.419256121E-1
3.504272833E0,2.791207135E-1,2.290901899E0,-7.767781615E-2
3.514267833E0,1.539251506E-1,2.165364504E0,2.003788017E-2
3.524261833E0,-8.226767182E-2,1.848463774E0,1.060789451E-2
3.534256833E0,-5.404222608E-1,1.240261793E0,-1.477365941E-1
3.544250833E0,-1.046357512E0,5.510694981E-1,-3.490869999E-1
3.554245833E0,-1.440957069E0,1.195834670E-2,-5.173588991E-1
3.564240833E0,-1.728326797E0,-3.275779188E-1,-6.749429107E-1
3.574234833E0,-1.927083731E0,-4.678176045E-1,-8.559563160E-1
3.584229833E0,-1.981153369E0,-3.797676265E-1,-1.064815760E0
3.594224833E0,-1.798685789E0,-5.896933377E-2,-1.278743982E0
3.604218833E0,-1.480039358E0,2.914840281E-1,-1.453353405E0
3.614213833E0,-1.123115301E0,4.985097051E-1,-1.546550512E0
3.624207833E0,-7.586609125E-1,5.221223235E-1,-1.550238967E0
3.634202833E0,-4.305072129E-1,3.812895119E-1,-1.522963166E0
3.644197833E0,-1.148198247E-1,1.029724106E-1,-1.480554461E0
3.654191833E0,1.983535886E-1,-3.066047132E-1,-1.442309260E0
3.664186833E0,5.035896897E-1,-7.776327133E-1,-1.405204415E0
3.674180833E0,6.959323883E-1,-1.186186194E0,-1.365927577E0
3.684175833E0,7.838510871E-1,-1.335584998E0,-1.280584931E0
3.694170833E0,8.679038882E-1,-1.123963594E0,-1.206282020E0
3.704164833E0,1.090265632E0,-5.045592785E-1,-1.045599341E0
3.714159833E0,9.031105042E-1,4.364300966E-1,1.075978130E-1
3.724154833E0,-1.332672119E0,5.526337147E0,2.768382549E0
3.734148833E0,-1.430881619E0,8.208479881E0,2.618475914E0
3.744143833E0,7.384571433E-1,3.882890940E0,-2.867271602E-1
3.754137833E0,9.282674789E-1,5.560200214E-1,-1.491751313E0
3.764132833E0,4.180135429E-1,-1.589012980E0,-9.984326363E-1
3.774127833E0,1.825724095E-1,-2.820175648E0,-6.407666951E-2
3.784121833E0,3.902283907E-1,-3.268995047E0,6.920445561E-1
3.794116833E0,6.774160266E-1,-3.200169563E0,1.108010769E0
3.804110833E0,8.940545917E-1,-2.537852287E0,1.086213827E0
3.814105833E0,9.372445345E-1,-1.843773723E0,8.423618078E-1
3.824100833E0,8.813655376E-1,-1.281334043E0,6.323356032E-1
