"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.246165500E0,-9.987701416E0,3.543604279E1,1.107714844E1
5.256185500E0,-1.042336273E1,3.540813446E1,1.079464722E1
5.266205500E0,-1.069805908E1,3.542122650E1,1.069888306E1
5.276224500E0,-1.099346924E1,3.529512787E1,1.049584961E1
5.286244500E0,-1.120857239E1,3.531746674E1,1.037759399E1
5.296264500E0,-1.159864807E1,3.520722198E1,1.022094727E1
5.306284500E0,-1.199536133E1,3.505261230E1,1.020166016E1
5.316304500E0,-1.253089142E1,3.491525269E1,9.926300049E0
5.326323500E0,-1.295794296E1,3.478205872E1,9.790252686E0
5.336343500E0,-1.348210144E1,3.474072266E1,9.829498291E0
5.346363500E0,-1.407912064E1,3.446044159E1,9.710418701E0
5.356383500E0,-1.460028458E1,3.422438812E1,9.716369629E0
5.366402500E0,-1.521433258E1,3.406298828E1,9.625122070E0
5.376422500E0,-1.577722549E1,3.398208618E1,9.523773193E0
5.386442500E0,-1.638063049E1,3.380751801E1,9.504119873E0
5.396462500E0,-1.689664459E1,3.352328491E1,9.136413574E0
5.406482500E0,-1.736749268E1,3.335467529E1,8.922576904E0
5.416501500E0,-1.782299805E1,3.330843353E1,8.548706055E0
5.426521500E0,-1.840321732E1,3.303532410E1,8.052673340E0
5.436541500E0,-1.888383865E1,3.283992004E1,7.924835205E0
5.446561500E0,-1.927657318E1,3.240657806E1,7.860595703E0
5.456580500E0,-1.977746201E1,3.237872314E1,7.429107666E0
5.466600500E0,-2.017412186E1,3.219673157E1,7.310821533E0
5.476620500E0,-2.054630280E1,3.191780853E1,7.077667236E0
5.486640500E0,-2.102372360E1,3.182651520E1,6.786224365E0
5.496660500E0,-2.128357315E1,3.161959839E1,6.631622314E0
5.506679500E0,-2.160744095E1,3.151329803E1,6.418029785E0
5.516699500E0,-2.174800491E1,3.142221832E1,6.298614502E0
5.526719500E0,-2.183490753E1,3.138531494E1,6.242492676E0
5.536739500E0,-2.196766663E1,3.148136139E1,5.961853027E0
5.546759083E0,-2.201511002E1,3.151667023E1,5.606811523E0
5.556779083E0,-2.202466202E1,3.137440491E1,5.438476562E0
5.566799083E0,-2.189073563E1,3.144213867E1,5.180541992E0
