"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.881351575E1,-5.884723663E0,3.787734985E1,-2.892883301E0
3.882353475E1,-6.159053802E0,3.788706207E1,-3.136993408E0
3.883355375E1,-6.231346130E0,3.775662231E1,-3.367248535E0
3.884357375E1,-6.383274078E0,3.768103790E1,-3.540893555E0
3.885359275E1,-6.435920715E0,3.778251648E1,-3.496887207E0
3.886361175E1,-6.461177826E0,3.778185272E1,-3.223510742E0
3.887363075E1,-6.583114624E0,3.788240814E1,-3.098236084E0
3.888364975E1,-6.837165833E0,3.780996704E1,-2.892852783E0
3.889366975E1,-6.856746674E0,3.792359924E1,-2.833709717E0
3.890368875E1,-7.034049988E0,3.800798798E1,-2.856048584E0
3.891370775E1,-7.024909973E0,3.799098969E1,-2.846008301E0
3.892372675E1,-7.027492523E0,3.800753021E1,-3.019927979E0
3.893374575E1,-7.101684570E0,3.801565552E1,-3.227844238E0
3.894376475E1,-7.244522095E0,3.790330505E1,-3.310180664E0
3.895378475E1,-7.511814117E0,3.796700287E1,-3.471343994E0
3.896380375E1,-7.838291168E0,3.800811768E1,-3.632324219E0
3.897382275E1,-8.188247681E0,3.776440430E1,-4.025543213E0
3.898384175E1,-8.383602142E0,3.780941010E1,-3.873077393E0
3.899386075E1,-8.430351257E0,3.784436035E1,-3.692382812E0
3.900387975E1,-8.581676483E0,3.790593719E1,-3.373199463E0
3.901389975E1,-8.577545166E0,3.792754364E1,-3.077636719E0
3.902391875E1,-8.452831268E0,3.807189178E1,-2.581695557E0
3.903393775E1,-8.161304474E0,3.830893707E1,-2.218353271E0
3.904395675E1,-7.824447632E0,3.860237885E1,-1.366973877E0
3.905397575E1,-7.421016693E0,3.882228851E1,-5.168151855E-1
3.906399575E1,-6.945697784E0,3.886654663E1,5.230407715E-1
