"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.487760750E0,-8.586439490E-1,-6.053438187E-1,-2.300530523E-1
2.497767792E0,-1.122830629E0,-8.486430049E-1,8.055121638E-3
2.507774792E0,-9.154124856E-1,-1.570902586E0,2.147777081E-1
2.517780792E0,-4.956210852E-1,-2.018917561E0,4.649609327E-1
2.527787792E0,-4.284176528E-1,-2.089756966E0,2.757957280E-1
2.537793792E0,-3.960229754E-1,-1.573040962E0,3.902823627E-1
2.547799792E0,-4.464768171E-1,-1.123839855E0,4.139588177E-1
2.557806792E0,-5.289719701E-1,-9.273757935E-1,4.808851182E-1
2.567812792E0,-6.438985467E-1,-7.706792951E-1,6.474912167E-1
2.577819792E0,-8.818040490E-1,-4.845047891E-1,9.497945905E-1
2.587825792E0,-1.273261189E0,-7.606510818E-2,1.305519581E0
2.597832792E0,-1.743048429E0,1.920600981E-1,1.676361799E0
2.607838792E0,-2.260164738E0,1.409274191E-1,1.973742604E0
2.617844792E0,-2.882319927E0,-1.281173676E-1,2.218796730E0
2.627851792E0,-3.491908789E0,-2.962445617E-1,2.393179417E0
2.637857792E0,-4.088460445E0,-1.257927390E-3,2.569699764E0
2.647864792E0,-4.723239422E0,9.188557267E-1,2.700141668E0
2.657870792E0,-5.350110054E0,2.030971050E0,2.808081865E0
2.667876792E0,-5.882829666E0,2.884501934E0,2.955833673E0
2.677883792E0,-6.200105190E0,3.259116173E0,3.012979746E0
2.687889792E0,-6.265672207E0,3.003925085E0,2.822052479E0
2.697896792E0,-6.116714954E0,2.621505499E0,2.505237818E0
2.707902792E0,-5.859555721E0,2.453835011E0,2.185891151E0
2.717909792E0,-5.722439289E0,2.443751335E0,1.938194394E0
2.727915792E0,-5.718132496E0,2.557986259E0,1.724122643E0
2.737921792E0,-5.783639908E0,2.675040960E0,1.572690725E0
2.747928792E0,-5.827456474E0,2.651736021E0,1.432800531E0
2.757934792E0,-5.828354359E0,2.538958549E0,1.302404761E0
2.767941792E0,-5.771945000E0,2.480298758E0,1.155452609E0
2.777947792E0,-5.705402851E0,2.669978380E0,9.828110337E-1
2.787953792E0,-5.659858227E0,3.173097849E0,7.468312979E-1
2.797960792E0,-5.664850235E0,3.913856506E0,4.257459342E-1
2.807966792E0,-5.711620808E0,4.774398804E0,3.626834601E-2
2.817973792E0,-5.780246258E0,5.720220566E0,-3.440467417E-1
2.827979792E0,-5.846571445E0,6.679704666E0,-6.402514577E-1
2.837985792E0,-5.860945225E0,7.468975067E0,-8.455579877E-1
2.847992792E0,-5.845482826E0,7.703208923E0,-9.815410376E-1
2.857998792E0,-5.777557373E0,7.263387680E0,-1.065204740E0
2.868005792E0,-5.570965767E0,6.187308788E0,-1.112831712E0
2.878011792E0,-5.069329739E0,4.598060131E0,-1.109613776E0
2.888018792E0,-3.901123762E0,2.380077600E0,-9.156975150E-1
2.898024792E0,-1.823071837E0,-3.259563148E-1,-4.066677988E-1
2.908030792E0,4.822966754E-1,-2.182588577E0,1.193062365E-1
2.918037792E0,2.073157072E0,-2.602300167E0,1.055699214E-1
2.928043792E0,2.773731947E0,-2.417553663E0,-3.098938763E-1
2.938050792E0,2.874978065E0,-2.200337172E0,-7.491402030E-1
2.948056792E0,2.604308128E0,-2.154880285E0,-1.036915660E0
2.958062792E0,2.144423962E0,-2.155930281E0,-1.158249855E0
2.968069792E0,1.598288774E0,-2.041812897E0,-1.141138077E0
2.978075792E0,1.020794272E0,-1.732012868E0,-1.015508533E0
2.988082792E0,5.236074924E-1,-1.255263329E0,-8.000862598E-1
2.998088792E0,1.730300337E-1,-6.097365618E-1,-5.779480338E-1
3.008094792E0,-4.625062272E-2,2.539679408E-1,-4.025402069E-1
3.018101792E0,-2.191600800E-1,1.292193294E0,-3.024482429E-1
3.028107792E0,-4.614544809E-1,2.393940687E0,-3.330824375E-1
3.038114792E0,-7.952177525E-1,3.434042931E0,-4.692767560E-1
3.048120792E0,-1.165671229E0,4.308454990E0,-6.625673771E-1
3.058127792E0,-1.442851424E0,4.942147732E0,-8.439925313E-1
3.068133792E0,-1.569568038E0,5.302754402E0,-9.642702937E-1
3.078139792E0,-1.529109001E0,5.274325371E0,-1.043671966E0
3.088146792E0,-9.335645437E-1,4.222797871E0,-1.094332933E0
3.098152792E0,1.832856089E-1,2.010812044E0,-1.033543348E0
3.108159792E0,1.115099072E0,-5.037840828E-2,-8.752657175E-1
3.118165792E0,1.415404320E0,-1.205290914E0,-7.195272446E-1
3.128171792E0,1.121485233E0,-1.641782165E0,-6.274201870E-1
3.138178792E0,5.363435745E-1,-1.682696342E0,-5.333770514E-1
3.148184792E0,-9.397970885E-2,-1.563110709E0,-3.990423083E-1
3.158191792E0,-6.471390128E-1,-1.451406360E0,-2.163244039E-1
3.168197792E0,-1.003637671E0,-1.415484905E0,-3.648236766E-2
