"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.025234750E0,4.490754318E1,-5.095174789E0,-2.924477768E1
4.035229750E0,4.483408737E1,-4.923219681E0,-2.926894379E1
4.045224750E0,4.476160431E1,-4.762281418E0,-2.925415421E1
4.055219750E0,4.460206604E1,-4.619836807E0,-2.926607895E1
4.065214750E0,4.456981659E1,-4.495067596E0,-2.919031906E1
4.075209750E0,4.447166061E1,-4.408906937E0,-2.921625137E1
4.085204750E0,4.434043503E1,-4.071237564E0,-2.944246674E1
4.095199750E0,4.416635513E1,-3.776124954E0,-2.972368622E1
4.105194750E0,4.407366943E1,-3.622173309E0,-2.994610977E1
4.115189750E0,4.386421967E1,-3.487480164E0,-3.015626907E1
4.125184750E0,4.364757919E1,-3.289129257E0,-3.039217758E1
